Segments
100
,,New Subject:gripper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
8,0,386.15,577.971,710.162,363.191,609.119,726.393,524.948,753.715,675.76,323.789,623.825,642.684,380.389,603.164,765.649
9,0,386.16,577.974,710.15,363.199,609.125,726.381,524.955,753.707,675.77,323.796,623.819,642.686,380.392,603.161,765.647
10,0,386.16,577.977,710.149,363.211,609.109,726.38,524.965,753.69,675.765,323.801,623.806,642.686,380.392,603.165,765.648
11,0,386.171,577.975,710.139,363.21,609.114,726.366,524.962,753.689,675.77,323.805,623.799,642.688,380.396,603.155,765.651
12,0,386.171,577.971,710.145,363.216,609.11,726.367,524.966,753.682,675.77,323.81,623.806,642.684,380.396,603.15,765.646
13,0,386.183,577.976,710.144,363.224,609.106,726.359,524.967,753.681,675.78,323.813,623.803,642.683,380.392,603.151,765.645
14,0,386.168,577.957,710.153,363.227,609.104,726.367,524.968,753.687,675.777,323.813,623.797,642.682,380.398,603.154,765.643
15,0,386.169,577.974,710.138,363.222,609.114,726.357,524.964,753.678,675.779,323.815,623.802,642.685,380.393,603.154,765.647
16,0,386.17,577.968,710.14,363.208,609.107,726.369,524.966,753.67,675.784,323.825,623.802,642.671,380.388,603.161,765.651
17,0,386.171,577.98,710.135,363.204,609.101,726.374,524.961,753.678,675.787,323.81,623.805,642.691,380.373,603.172,765.66
18,0,386.158,577.98,710.152,363.211,609.117,726.378,524.966,753.683,675.784,323.808,623.807,642.685,380.373,603.176,765.658
19,0,386.171,577.983,710.136,363.217,609.118,726.361,524.969,753.68,675.788,323.813,623.805,642.681,380.367,603.185,765.664
20,0,386.161,577.974,710.147,363.221,609.117,726.363,524.965,753.687,675.777,323.813,623.806,642.677,380.381,603.18,765.655
21,0,386.163,577.957,710.144,363.217,609.119,726.364,524.974,753.683,675.784,323.813,623.81,642.679,380.387,603.167,765.652
